58,"
“唐镇新市镇A-5-3地块商办楼项目”项目设计方案局部间距尺寸调整的公示
",2017-12-01
59,"
“周浦明天华城一、二街坊商品房建设工程（御沁园）5B期”新建住宅及配套公建设计方案的调整公示
",2017-12-01
60,"
“黄浦江东岸21公里滨江开放空间贯通--上海船厂滨江绿地贯通及景观改造提升工程（地下连通道）”...
",2017-11-30
61,"
“浦东新区川沙新市镇C07-15地块征收安置房项目”规划设计方案的公示
",2017-11-29
62,"
“浦东新区北蔡镇同福村“城中村”改造C02-3地块”项目规划设计方案的公示
",2017-11-24
63,"
“浦东新区北蔡镇同福村“城中村”改造C01-2地块”项目规划设计方案的公示
",2017-11-24
64,"
“鹤立东路（沪南公路--S3）新建工程”项目建设工程设计方案的公示
",2017-11-23
65,"
“双江路（外环线--随塘公路）新建工程”项目建设工程设计方案的公示
",2017-11-22
66,"
“江东支路（S20-浦东北路）改建工程”项目建设工程设计方案的公示
",2017-11-22
67,"
“上海市浦东新区曹路区级征收安置房12-01地块项目”建设工程设计方案公示
",2017-11-22
68,"
“川沙新镇六灶04-01地块征收安置房”项目规划设计方案的公示
",2017-11-22
69,"
“川沙新镇六灶16-01地块征收安置房”项目规划设计方案的公示
",2017-11-21
70,"
“川沙新镇六灶01-03地块征收安置房项目”规划设计方案调整的公示
",2017-11-17
71,"
“川沙新镇六灶05-06地块征收安置房项目”规划设计方案的公示
",2017-11-17
72,"
“上海市浦东新区民乐大型居住社区D09-01经济适用房地块”项目规划设计方案的公示
",2017-11-17
73,"
“蔡家110千伏输变电工程”项目规划设计方案的公示
",2017-11-16
74,"
“上海市保障性住房三林基地E1-4地块社区文化体育中心”项目规划设计方案的公示
",2017-11-15
75,"
“三林滨江南片区（西区）雨水泵站新建工程”项目规划设计方案的公示
",2017-11-15
76,"
“沪南公路（上南路--闸航公路）道路改扩建工程”项目建设工程设计方案的公示
",2017-11-15
77,"
“锦绣东路（G1501跨线桥东侧--海滨路）新建工程”项目建设工程设计方案的公示
",2017-11-15
78,"
“张杨北路（A20--港城路）道路改建工程”项目建设工程设计方案的公示
",2017-11-15
79,"
“大团镇17-01地块征收安置房”项目规划设计方案的公示
",2017-11-10
80,"
“洪山路小学新建工程”项目规划设计方案的公示
",2017-11-10
81,"
“浦东新区三林镇东明村“城中村”改造B02B-5地块”项目规划设计方案的公示
",2017-11-09
82,"
“浦东新区三林镇东明村“城中村”改造B02A-2地块”项目规划设计方案的公示
",2017-11-09
83,"
“浦东新区三林镇东明村“城中村”改造C03B-4地块”项目规划设计方案的公示
",2017-11-09
84,"
“浦东新区三林镇东明村“城中村”改造C03A-2地块”项目规划设计方案的公示
",2017-11-09
85,"
“惠南镇东南社区06-01地块动迁房”项目规划设计方案的公示
",2017-11-09
86,"
“惠南新市镇23单元（宣桥）G-04地块商业项目”项目规划设计方案的公示
",2017-11-09
87,"
“新场综合医疗卫生中心”项目规划设计方案的公示
",2017-11-09
88,"
“外高桥新市镇G03-06地块安置房项目”建设工程设计方案的公示
",2017-11-09
89,"
“杨辉路（沪南公路--新环北路）新建工程”项目建设工程设计方案的公示
",2017-11-02
90,"
“御桥路（东泰林路--御桥垃圾发电厂）新建工程”项目建设工程设计方案的公示
",2017-11-02
91,"
“军民路（金科南路--昌飞路）新建工程”项目建设工程设计方案的公示
",2017-11-02
92,"
“浦东新区洋泾社区C000204编制单元1-03-08地块菜场”项目规划设计方案的公示
",2017-10-31
93,"
“新环北路（众安路--规划二路）新建工程”项目建设工程设计方案的公示
",2017-10-30
94,"
“川环南路（规划一路--华东路）新建工程”项目建设工程设计方案的公示
",2017-10-30
95,"
“外高桥新市镇G09-02地块安置房项目”建设工程设计方案的公示
",2017-10-27
96,"
“浦东新区保障房三林基地03-03地块”项目规划设计方案的公示
",2017-10-27
97,"
“浦东新区保障房三林基地03-01地块”项目规划设计方案的公示
",2017-10-27
98,"
“川沙新市镇C06C-12地块配套绿地景观及建筑工程”规划设计方案的公示
",2017-10-26
99,"
“上海市浦东新区曹路集镇PDP0-0304单元A3-11地块动迁安置房项目”建设工程设计方案公示
",2017-10-25
100,"
“上海市浦东新区曹路集镇PDP0-0304单元A3C-18地块动迁安置房项目”建设工程设计方案公示
",2017-10-25
101,"
“外高桥新市镇G03-13地块动迁安置房项目”建设工程设计方案调整的公示
",2017-10-25
102,"
“上海市浦东新区曹路区级征收安置房12-06地块项目”建设工程设计方案公示
",2017-10-20
103,"
“上海市浦东新区曹路区级征收安置房10-11地块项目”建设工程设计方案公示
",2017-10-20
104,"
“政海路（拱为路--拱乐路）新建工程”项目建设工程设计方案的公示
",2017-10-16
105,"
“拱晨路（观海路--茂青路）新建工程”项目建设工程设计方案的公示
",2017-10-16
106,"
“茂青路（拱晨路--文达路）新建工程”项目建设工程设计方案的公示
",2017-10-16
107,"
“浦东新区祝桥镇江镇社区E3-1地块动迁安置房项目”项目规划设计方案的公示
",2017-10-13
108,"
“永旺路（钦飞路--南团公路）新建工程”项目建设工程设计方案的公示
",2017-10-10
109,"
“川沙新镇六灶07-01地块征收安置房项目”规划设计方案的公示
",2017-10-10
110,"
“川沙新镇六灶02-01地块征收安置房项目”规划设计方案的公示
",2017-10-10
111,"
“浦东新区祝桥镇江镇社区E2-1地块动迁安置房项目”项目规划设计方案的公示
",2017-09-30
112,"
“浦东大道1550号地块综合开发项目1-07-03地块住宅项目”规划设计方案的公示
",2017-09-29
113,"
“上海国际财富中心新建项目（暂用名）”工程设计方案优化调整公示
",2017-09-28
114,"
“经一北路（高青路--杨南路）新建工程”项目规划设计方案的公示
",2017-09-28
115,"
“浦东新区祝桥镇3号地块动迁安置房项目”规划设计方案调整的公示
",2017-09-26
116,"
“御桥科创园大寨河公共绿地11A02地块工程设计”项目规划设计方案的公示
",2017-09-25
117,"
“浦东花木行政文化中心十号地块商办项目”项目规划设计方案调整的公示
",2017-09-19
118,"
“上钢社区综合服务中心”项目规划设计方案的公示
",2017-09-19
119,"
“前滩32-01地块住宅项目（暂定名）”规划设计方案地下连通道的公示
",2017-09-19
120,"
“北洋泾路（灵山路--杨高中路）改建工程”项目建设工程设计方案的公示
",2017-09-19
121,"
“竹园小学（龙阳校区）加建电梯工程”项目规划设计方案的公示
",2017-09-15
122,"
“惠南颐景园三期”PT站调整方案公示
",2017-09-15
123,"
“博康智能网络科技股份有限公司企业总部、智慧云及主动感知的智能前端产业化基地”项目副楼工程...
",2017-09-12
124,"
“北蔡镇级动迁基地配套绿地建设工程”项目规划设计方案的公示
",2017-09-11
125,"
“大华银行大厦‘生命力’雕塑建设”项目规划设计方案的公示
",2017-09-07
126,"
“金雅远商品住宅”项目规划设计方案的公示
",2017-09-06
127,"
“上海博物馆东馆新建工程”项目规划设计方案调整的公示
",2017-09-05
128,"
“康馨苑二期”新建垃圾房建筑设计方案调整公示
",2017-09-05
129,"
“祝桥镇江镇社区E3-1地块动迁安置房项目”项目规划设计方案的公示
",2017-08-31
130,"
“上海市浦东新区民乐大型居住社区C01-05经济适用房地块”项目规划设计方案的公示
",2017-08-28
131,"
“轨道交通2号线凌空路站公交枢纽新建工程”项目规划设计方案公示
",2017-08-28
132,"
“情谊苑13号既有多层住宅增设电梯”项目规划设计方案公示
",2017-08-28
133,"
“前滩32-01地块住宅项目（暂定名）调整出入口”项目规划设计方案的公示
",2017-08-25
134,"
“前滩10-01地块项目”项目规划设计方案的公示
",2017-08-25
135,"
“杨思镇小学原址改建杨思幼儿园”项目规划设计方案的公示
",2017-08-24
136,"
“220千伏芳春输变电工程”项目规划设计方案的公示
",2017-08-23
137,"
“上海市浦东新区曹路区级征收安置房15-01地块项目”建设工程设计方案调整的公示
",2017-08-22
138,"
“南汇区配套商品房航头镇沉香苑D、E、F建设工程F地块”项目规划设计方案的公示
",2017-08-16
139,"
“曹路大基地南扩区B11A-11地块保障性住房（动迁安置房）”项目规划设计方案的公示
",2017-08-16
140,"
“上海市保障性住房三林基地B2-5地块幼儿园”项目规划设计方案的公示
",2017-08-11
141,"
“金地城商品房四期”项目规划设计方案的公示
",2017-08-08
142,"
“三林地区金光雨水泵站新建工程”项目规划设计方案的公示
",2017-08-07
143,"
“海富城市花园四期”项目规划设计方案的调整公示
",2017-08-02
144,"
“新场古镇养老中心”项目规划设计方案的公示
",2017-07-28
145,"
“唐镇I区级动迁基地W1-7地块住宅项目（二期）”变电站、开关站、门卫、地下室采光天窗规划设计...
",2017-07-28
146,"
“浦东新区北蔡镇艾南村、南新村“城中村”改造项目9C-8地块”项目规划设计方案的公示
",2017-07-28
147,"
“东沟居住小区C05地块商业办公项目”项目规划设计方案的公示
",2017-07-27
148,"
“周浦镇繁荣安居二期南块”项目规划设计调整方案的公示
",2017-07-25
149,"
“浦东新区青少年活动中心及群艺馆”项目规划设计方案的公示
",2017-07-25
150,"
“大川公路（宣黄公路--南芦公路）新建工程”项目建设工程设计方案的公示
",2017-07-21
151,"
“巨峰路综合提升改造工程”项目建设工程设计方案的公示
",2017-07-21
152,"
“黄浦江沿岸E20单元规划一路（塘桥新路--规划三路）新建工程”项目建设工程设计方案的再公示
",2017-07-17
153,"
“黄浦江沿岸E8E10单元E23-4/E24-1地块工程”项目规划设计方案的公示
",2017-07-14
154,"
“浦东城市规划和公共艺术中心新建工程”项目规划设计方案的公示
",2017-07-11
155,"
“浦东新区川沙经济园区PDS6-0101单元5B-6a地块项目”规划设计方案公示
",2017-07-10
156,"
“新建迎宾路加油站”项目规划设计方案公示
",2017-07-03
157,"
“凌空路--迎宾大道立交改建工程”项目建设工程设计方案的公示
",2017-06-30
158,"
“城西路（拱晨路--拱为路）等6条道路”项目建设工程设计方案的公示
",2017-06-28
159,"
“阳明花园广场二期二阶段”新建住宅及配套公建设计方案的公示
",2017-06-27
160,"
“上海市保障性住房三林基地B2-6地块敬老院”项目规划设计方案的公示
",2017-06-23
161,"
“新川路（规划一路--华夏三路）新建工程”项目建设工程设计方案的公示
",2017-06-23
162,"
“曹路阳光苑社区卫生服务中心新建工程”项目规划设计方案的公示
",2017-06-21
163,"
“川周公路（河滨路--川南奉公路）新建工程”项目建设工程设计方案的公示
",2017-06-20
164,"
“浦东花木行政文化中心十号地块商办项目”项目规划设计方案的公示
",2017-06-16
165,"
“上海博物馆东馆新建工程”项目规划设计方案的公示
",2017-06-16
166,"
“新川路（东城壕路--川南奉公路）新建工程”项目建设工程设计方案的公示
",2017-06-12
167,"
“凌空路（迎宾大道--远航路）新建工程”项目建设工程设计方案的公示
",2017-06-12
168,"
“川沙新镇福利院改扩建及大修工程”项目规划设计方案公示
",2017-06-07
169,"
“宣乐路（人民西路--宣桥镇界）新建工程”项目建设工程设计方案的公示
",2017-06-06
170,"
“锦绣东路（金槐路--顾唐路）新建工程”项目建设工程设计方案的公示
",2017-06-05
171,"
“上海华翔拓新电子有限公司研发总部大楼”项目规划设计方案的公示
",2017-06-01
172,"
“东明路（环林西路--芦恒路）新建工程”项目建设工程设计方案的公示
",2017-06-01
173,"
“上海市川沙中学迁建工程（创建上海市实验性示范性高中）”项目规划设计方案公示
",2017-06-01
174,"
“宣桥镇Y8路（南季路--航三路）新建工程”项目建设工程设计方案的公示
",2017-05-25
175,"
“宣桥镇项文路（南六公路--宣乐路）新建工程”项目建设工程设计方案的公示
",2017-05-25
176,"
“东陆路（新金桥路--川桥路）改扩建工程”项目建设工程设计方案的公示
",2017-05-25
177,"
“上海市保障性住房三林基地3号地块C1-3地块”项目规划设计方案的公示
",2017-05-22
178,"
“洋泾社区C000204单元1-03-05地块”建设项目规划设计方案的公示
",2017-05-19
179,"
“上海文化总会”项目规划设计方案方案的公示
",2017-05-18
180,"
“三林滨江南片地区（东片区）晴阁路（东育路--济阳路）、钟晓路（上浦西路--雪晴路）、晚桐路（...
",2017-05-17
181,"
“三林基地B1-5、B1-6地块商业项目”立面修改方案的公示
",2017-05-16
182,"
“南桥新城--东方体育中心快速公交系统东方体育中心首末站”项目规划设计方案的公示
",2017-05-15
183,"
“三林路（济阳路--长清路）改建工程”项目建设工程设计方案的公示
",2017-05-11
184,"
“崇景路（S20辅道--沿江通道西侧）改建工程”项目建设工程设计方案的公示
",2017-05-05
185,"
“祝桥镇1-5-1及1-5-5动迁安置房项目”规划设计方案的公示
",2017-05-05
186,"
“北蔡绿川小区2-3地块配套幼儿园”项目规划设计方案调整的公示
",2017-05-03
187,"
“黄浦江东岸滨江公共空间贯通开放--前滩休闲公园（南段）及上中路隧道区域公共绿地贯通及景观工...
",2017-04-24
188,"
“惠南公交停车保养场新建工程”项目规划设计方案的公示
",2017-04-14
189,"
“川沙路、川环南路地铁连接通道工程”项目规划设计方案的公示
",2017-04-13
190,"
“三林新村A（1#）地块配套商品房”项目规划设计的调整公示
",2017-04-11
191,"
“13号线北蔡站东南地块前期地下围护工程”项目规划设计方案的公示
",2017-04-10
192,"
“川沙新镇C08-05A地块配套高级中学新建工程”规划设计方案的公示
",2017-04-07
193,"
“上海图书馆东馆”项目规划设计方案的公示
",2017-04-06
194,"
“刚泰工艺美术用品制造加工工厂”项目规划设计方案的公示
",2017-03-30
195,"
“上海国际医学园区配套商品房A区1号B-04-02地块2号B-04-07地块--街坊站位置调整”项目规划设计...
",2017-03-24
196,"
“上海市南汇第三中学改造工程”项目规划设计方案的公示
",2017-03-22
197,"
“浦东新区文献中心电梯扩建”项目规划设计方案的公示
",2017-03-17
198,"
“科苑路（锦绣东路--龙东大道）新建工程”项目建设工程设计方案的公示
",2017-03-17
199,"
“浦东新区祝桥镇江镇社区E3-1地块动迁安置房项目”规划设计方案的公示
",2017-03-16
200,"
“上海黄浦江东岸21公里滨江开放空间贯通--陆家嘴南滨江绿地贯通及景观提升改造工程（二期）”项...
",2017-03-15
201,"
“祝桥镇3号地块动迁安置房项目”规划设计方案的公示
",2017-03-15
202,"
“浦东新区新场A10-1地块住宅小区”项目规划设计方案的公示
",2017-03-13
203,"
“黄浦江东岸滨江公共空间贯通开放--白莲泾公园区域贯通及景观改造提升改造工程”项目规划设计方...
",2017-03-10
204,"
“陆家嘴北滨江绿地绿地贯通及景观提升改造工程（二期）”项目规划设计方案的公示
",2017-03-09
205,"
“祝桥镇核心区G-10地块商品住宅项目”规划设计方案的公示
",2017-03-09
206,"
“杨东E5-5、5-6地块商业文化办公用房项目（新区政府锦安东路475号办公点立体车库项目）”项目规...
",2017-03-09
207,"
“保集英郡一期西主入口位置调整”项目规划设计方案的公示
",2017-03-08
208,"
“黄浦江东岸21公里滨江开放空间贯通--上海船厂滨江绿地贯通及景观改造提升工程”项目规划设计方...
",2017-03-08
209,"
“上海市居住社区周浦镇41号地块二期（暂名）”项目规划设计方案调整公示
",2017-03-06
210,"
“汤臣金桥花园（一期）商品房项目（会所调整）”项目规划设计方案的公示
",2017-03-03
211,"
“黄浦江沿岸E20单元规划一路（规划三路--塘桥新路）道路新建工程”项目建设工程设计方案的公示
",2017-03-03
212,"
“歇浦路（昌邑路--滨江绿地）改建工程”项目建设工程设计方案的公示
",2017-03-03
213,"
“上海浦东物流股份有限公司浦东物流综合服务楼”项目规划设计方案的公示
",2017-03-02
214,"
“黄浦江东岸滨江公共空间贯通开放--南码头区域贯通及景观提升改造工程配套管理用房新建工程”项...
",2017-03-01
215,"
“耀华滨江公共绿地贯通及景观改造提升工程”项目规划设计方案的公示
",2017-03-01
216,"
“黄浦江沿岸E8单元洋泾地区公共绿地（E14-2b地块）及防汛墙工程”项目规划设计方案的公示
",2017-03-01
217,"
“黄浦江东岸滨江公共空间贯通开放--南码头区域贯通、覆土停车场及公交首末站新建工程”项目规划...
",2017-03-01
218,"
“黄浦江沿岸E20单元中栈地区公共绿地（E-1-1a地块）及防汛墙工程”项目规划设计方案的公示
",2017-03-01
219,"
“黄浦江东岸滨江公共空间贯通开放--ES6单元园桥工程”项目建设工程设计方案的公示
",2017-02-28
220,"
“黄浦江东岸滨江公共空间贯通开放--园桥新建工程”项目建设工程设计方案的公示
",2017-02-28
221,"
“老港中学校安加固及拆建工程”项目规划设计方案的公示
",2017-02-28
222,"
“上海市浦东新区曹路区级征收安置房14-02地块项目”建设工程设计方案调整公示
",2017-02-28
223,"
“南六污水支线配套南六污水泵站新建工程”项目规划设计方案的公示
",2017-02-15
224,"
“航塘公路（规划三路--奉贤区界）道路改建工程”项目建设工程设计方案的再公示
",2017-02-15
225,"
“浦红路（明华东港--南六公路）新建工程”项目建设工程设计方案的公示
",2017-02-15
226,"
“通流路（永晨路--永旺路）新建工程”项目建设工程设计方案的公示
",2017-02-13
227,"
“钦飞路（永晨路--永旺路）新建工程”项目建设工程设计方案的公示
",2017-02-13
228,"
“永晨东路（永达路--金团路）新建工程”项目建设工程设计方案的公示
",2017-02-13
229,"
“110KV听潭输变电工程”项目规划设计方案的公示
",2017-02-13
230,"
“前滩32-01地块住宅项目（暂定名）”规划设计方案的公示
",2017-02-10
231,"
“上海市浦东新区民乐大型居住社区F02-02动迁房地块”项目规划设计方案调整公示
",2017-02-09
232,"
“浦东新区黄浦江沿岸E18单元7-7地块住宅小区项目”规划设计第三次调整方案的公示
",2017-02-08
233,"
“三林社区Z000701-15-13金光村‘城中村改造项目（动迁安置房地块）’”项目规划设计方案的公示
",2017-02-06
234,"
“中科路（哥白尼路--顺和路）新建工程”项目建设工程设计方案的公示
",2017-02-06
235,"
“海滨污水处理厂提标改造工程”项目规划设计方案的公示
",2017-01-26
236,"
“上海斯米克龙东路商品房地块”项目规划设计方案的公示
",2017-01-25
237,"
“浦东新区浦兴社区Y000902编制单元19-04地块住宅项目”规划设计门卫立面修改的公示
",2017-01-11
238,"
“上海市浦东新区曹路区级征收安置房15-01地块项目”规划方案的公示
",2017-01-11
239,"
“上海市浦东新区曹路区级征收安置房14-02地块项目”规划方案的公示
",2017-01-11
240,"
“曹路大基地南扩区B11A-11地块保障性住房（动迁安置房建设项目）”规划设计方案的公示
",2017-01-10
241,"
“浦东新区保障房三林基地地块项目06-01地块”项目规划设计方案的公示
",2017-01-06
242,"
“浦东新区保障房三林基地地块项目02-01地块”项目规划设计方案的公示
",2017-01-06
243,"
“浦东新区保障房三林基地地块项目05-01地块”项目规划设计方案的公示
",2017-01-06
244,"
“汇锦城（原金典花苑四号地块）”项目规划设计方案的公示
",2017-01-04
245,"
“学校规划路（听潮南路--南园路）新建工程”项目建设工程设计方案的公示
",2016-12-30
246,"
“医学园区天然气高中压调压站工程”项目规划设计方案的公示
",2016-12-29
247,"
“坦直天然气高中压调压站工程”项目规划设计方案的公示
",2016-12-29
248,"
“前滩49-01地块项目”规划设计方案的公示
",2016-12-19
249,"
“浦东新区黄浦江沿岸E10单元E07-2地块住宅商业项目”项目规划设计调整方案的公示
",2016-12-16
250,"
“北蔡御桥社区Z000901单元04-05、04-07、04-11地块动迁安置房项目”规划设计方案的公示
",2016-12-14
251,"
“拱亮路（北门路--拱为路）新建工程”建设工程设计方案的再公示
",2016-12-12
252,"
“远洋浦东惠南G-C2-2地块项目三期方案调整”的公示
",2016-12-08
253,"
“华润路（杨高南路--浦三路）道路新建工程”项目规划设计方案的公示
",2016-12-05
254,"
“周达路（周祝公路--周邓公路）新建工程”项目建设工程设计方案的公示
",2016-12-01
255,"
“金力时代广场（二、三期）”项目规划设计方案的公示
",2016-11-23
256,"
“祝桥二期4#地块配套商品房”项目内变电站及开关站高度调整方案的公示
",2016-11-18
257,"
“上海企华医院有限公司新建项目”项目规划设计方案的公示
",2016-11-18
258,"
“新场镇01单元C-02、C-03商业和住宅”项目入口景观架部分补充公示
",2016-11-08
